
                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: cuda
2026-08-31 04:35:50,037 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1
GPU: NVIDIA H100 80GB HBM3 | Peak FLOPS (BF16): 9.89e+14
COMPUTE_DTYPE: torch.bfloat16 (set via NANOCHAT_DTYPE=bfloat16)
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
WARNING: Flash Attention 3 not available, using PyTorch SDPA fallback
WARNING: Training will be less efficient without FA3
WARNING: SDPA has no support for sliding window attention (window_pattern='SSSL'). Your GPU utilization will be terrible.
WARNING: Recommend using --window-pattern L for full context attention without alternating sliding window patterns.
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
Vocab size: 32,768
Model config:
{
  "sequence_len": 2048,
  "vocab_size": 32768,
  "n_layer": 12,
  "n_head": 6,
  "n_kv_head": 6,
  "n_embd": 768,
  "window_pattern": "SSSL"
}
Parameter counts:
wte                     : 25,165,824
value_embeds            : 150,994,944
lm_head                 : 25,165,824
transformer_matrices    : 84,935,088
scalars                 : 50
total                   : 286,261,730
Estimated FLOPs per token: 7.596960e+08
Scaling LRs by 0.3536 for batch size 65,536 (reference: 524,288)
Scaling weight decay from 0.280000 to 0.098995 for depth 12
Scaling the LR for the AdamW parameters ∝1/√(768/768) = 1.000000
Using user-provided number of iterations: 1,500
Total number of training tokens: 98,304,000
Tokens : Scaling params ratio: 0.89
Total training FLOPs estimate: 7.468116e+16
Tokens / micro-batch / rank: 16 x 2048 = 32,768
Tokens / micro-batch: 32,768
Total batch size 65,536 => gradient accumulation steps: 2
step 00000/01500 (0.00%) | loss: 10.397457 | lrm: 0.03 | dt: 30487.14ms | tok/sec: 2,149 | bf16_mfu: 0.17 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00001/01500 (0.07%) | loss: 10.394101 | lrm: 0.05 | dt: 161.51ms | tok/sec: 405,773 | bf16_mfu: 31.17 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00002/01500 (0.13%) | loss: 10.387952 | lrm: 0.07 | dt: 162.27ms | tok/sec: 403,861 | bf16_mfu: 31.02 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00003/01500 (0.20%) | loss: 10.378648 | lrm: 0.10 | dt: 162.70ms | tok/sec: 402,812 | bf16_mfu: 30.94 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00004/01500 (0.27%) | loss: 10.365766 | lrm: 0.12 | dt: 162.06ms | tok/sec: 404,395 | bf16_mfu: 31.06 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00005/01500 (0.33%) | loss: 10.349418 | lrm: 0.15 | dt: 163.62ms | tok/sec: 400,534 | bf16_mfu: 30.77 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00006/01500 (0.40%) | loss: 10.327253 | lrm: 0.17 | dt: 166.19ms | tok/sec: 394,353 | bf16_mfu: 30.29 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00007/01500 (0.47%) | loss: 10.298061 | lrm: 0.20 | dt: 163.15ms | tok/sec: 401,700 | bf16_mfu: 30.86 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00008/01500 (0.53%) | loss: 10.261345 | lrm: 0.23 | dt: 162.43ms | tok/sec: 403,471 | bf16_mfu: 30.99 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00009/01500 (0.60%) | loss: 10.212398 | lrm: 0.25 | dt: 162.10ms | tok/sec: 404,285 | bf16_mfu: 31.05 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00010/01500 (0.67%) | loss: 10.147608 | lrm: 0.28 | dt: 162.38ms | tok/sec: 403,587 | bf16_mfu: 31.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00032/01500 (2.13%) | loss: 7.246994 | lrm: 0.82 | dt: 163.45ms | tok/sec: 400,956 | bf16_mfu: 30.80 | epoch: 1 pq: 0 rg: 4 | total time: 0.06m | eta: 4.0m
step 00033/01500 (2.20%) | loss: 7.198269 | lrm: 0.85 | dt: 163.85ms | tok/sec: 399,982 | bf16_mfu: 30.72 | epoch: 1 pq: 0 rg: 4 | total time: 0.06m | eta: 4.0m
step 00034/01500 (2.27%) | loss: 7.121957 | lrm: 0.88 | dt: 164.72ms | tok/sec: 397,872 | bf16_mfu: 30.56 | epoch: 1 pq: 0 rg: 5 | total time: 0.07m | eta: 4.0m
step 00035/01500 (2.33%) | loss: 7.064075 | lrm: 0.90 | dt: 164.72ms | tok/sec: 397,866 | bf16_mfu: 30.56 | epoch: 1 pq: 0 rg: 5 | total time: 0.07m | eta: 4.0m
step 00036/01500 (2.40%) | loss: 7.013367 | lrm: 0.93 | dt: 164.76ms | tok/sec: 397,754 | bf16_mfu: 30.55 | epoch: 1 pq: 0 rg: 5 | total time: 0.07m | eta: 4.0m
step 00037/01500 (2.47%) | loss: 6.966218 | lrm: 0.95 | dt: 164.04ms | tok/sec: 399,509 | bf16_mfu: 30.69 | epoch: 1 pq: 0 rg: 5 | total time: 0.07m | eta: 4.0m
step 00038/01500 (2.53%) | loss: 6.920060 | lrm: 0.97 | dt: 164.38ms | tok/sec: 398,686 | bf16_mfu: 30.62 | epoch: 1 pq: 0 rg: 5 | total time: 0.08m | eta: 4.0m
step 00039/01500 (2.60%) | loss: 6.878265 | lrm: 1.00 | dt: 164.46ms | tok/sec: 398,501 | bf16_mfu: 30.61 | epoch: 1 pq: 0 rg: 5 | total time: 0.08m | eta: 4.0m
step 00040/01500 (2.67%) | loss: 6.833812 | lrm: 1.00 | dt: 164.21ms | tok/sec: 399,093 | bf16_mfu: 30.66 | epoch: 1 pq: 0 rg: 5 | total time: 0.08m | eta: 4.0m
step 00041/01500 (2.73%) | loss: 6.777656 | lrm: 1.00 | dt: 164.96ms | tok/sec: 397,290 | bf16_mfu: 30.52 | epoch: 1 pq: 0 rg: 6 | total time: 0.08m | eta: 4.0m
step 00042/01500 (2.80%) | loss: 6.739554 | lrm: 1.00 | dt: 164.97ms | tok/sec: 397,254 | bf16_mfu: 30.51 | epoch: 1 pq: 0 rg: 6 | total time: 0.09m | eta: 4.0m
step 00043/01500 (2.87%) | loss: 6.694423 | lrm: 1.00 | dt: 163.37ms | tok/sec: 401,139 | bf16_mfu: 30.81 | epoch: 1 pq: 0 rg: 6 | total time: 0.09m | eta: 4.0m
step 00044/01500 (2.93%) | loss: 6.649717 | lrm: 1.00 | dt: 164.23ms | tok/sec: 399,044 | bf16_mfu: 30.65 | epoch: 1 pq: 0 rg: 6 | total time: 0.09m | eta: 4.0m
step 00045/01500 (3.00%) | loss: 6.598785 | lrm: 1.00 | dt: 165.83ms | tok/sec: 395,191 | bf16_mfu: 30.36 | epoch: 1 pq: 0 rg: 6 | total time: 0.10m | eta: 4.0m
step 00046/01500 (3.07%) | loss: 6.565473 | lrm: 1.00 | dt: 163.55ms | tok/sec: 400,700 | bf16_mfu: 30.78 | epoch: 1 pq: 0 rg: 6 | total time: 0.10m | eta: 4.0m
step 00047/01500 (3.13%) | loss: 6.525208 | lrm: 1.00 | dt: 163.50ms | tok/sec: 400,829 | bf16_mfu: 30.79 | epoch: 1 pq: 0 rg: 6 | total time: 0.10m | eta: 4.0m
step 00048/01500 (3.20%) | loss: 6.497132 | lrm: 1.00 | dt: 163.22ms | tok/sec: 401,507 | bf16_mfu: 30.84 | epoch: 1 pq: 0 rg: 6 | total time: 0.10m | eta: 4.0m
step 00049/01500 (3.27%) | loss: 6.468814 | lrm: 1.00 | dt: 165.18ms | tok/sec: 396,746 | bf16_mfu: 30.48 | epoch: 1 pq: 0 rg: 7 | total time: 0.11m | eta: 4.0m
step 00050/01500 (3.33%) | loss: 6.443266 | lrm: 1.00 | dt: 165.37ms | tok/sec: 396,292 | bf16_mfu: 30.44 | epoch: 1 pq: 0 rg: 7 | total time: 0.11m | eta: 4.0m
step 00051/01500 (3.40%) | loss: 6.405499 | lrm: 1.00 | dt: 164.36ms | tok/sec: 398,722 | bf16_mfu: 30.63 | epoch: 1 pq: 0 rg: 7 | total time: 0.11m | eta: 4.0m
step 00052/01500 (3.47%) | loss: 6.387019 | lrm: 1.00 | dt: 164.25ms | tok/sec: 399,008 | bf16_mfu: 30.65 | epoch: 1 pq: 0 rg: 7 | total time: 0.11m | eta: 4.0m
step 00053/01500 (3.53%) | loss: 6.363784 | lrm: 1.00 | dt: 166.13ms | tok/sec: 394,492 | bf16_mfu: 30.30 | epoch: 1 pq: 0 rg: 7 | total time: 0.12m | eta: 4.0m
step 00054/01500 (3.60%) | loss: 6.342026 | lrm: 1.00 | dt: 164.50ms | tok/sec: 398,391 | bf16_mfu: 30.60 | epoch: 1 pq: 0 rg: 7 | total time: 0.12m | eta: 4.0m
step 00055/01500 (3.67%) | loss: 6.330087 | lrm: 1.00 | dt: 164.19ms | tok/sec: 399,152 | bf16_mfu: 30.66 | epoch: 1 pq: 0 rg: 7 | total time: 0.12m | eta: 4.0m
step 00056/01500 (3.73%) | loss: 6.317366 | lrm: 1.00 | dt: 165.19ms | tok/sec: 396,722 | bf16_mfu: 30.47 | epoch: 1 pq: 0 rg: 7 | total time: 0.13m | eta: 4.0m
step 00057/01500 (3.80%) | loss: 6.296209 | lrm: 1.00 | dt: 165.18ms | tok/sec: 396,757 | bf16_mfu: 30.48 | epoch: 1 pq: 0 rg: 8 | total time: 0.13m | eta: 3.9m
step 00058/01500 (3.87%) | loss: 6.274045 | lrm: 1.00 | dt: 163.99ms | tok/sec: 399,638 | bf16_mfu: 30.70 | epoch: 1 pq: 0 rg: 8 | total time: 0.13m | eta: 3.9m
step 00059/01500 (3.93%) | loss: 6.276651 | lrm: 1.00 | dt: 164.38ms | tok/sec: 398,680 | bf16_mfu: 30.62 | epoch: 1 pq: 0 rg: 8 | total time: 0.13m | eta: 3.9m
step 00060/01500 (4.00%) | loss: 6.260726 | lrm: 1.00 | dt: 164.26ms | tok/sec: 398,971 | bf16_mfu: 30.65 | epoch: 1 pq: 0 rg: 8 | total time: 0.14m | eta: 3.9m
step 00061/01500 (4.07%) | loss: 6.234325 | lrm: 1.00 | dt: 168.96ms | tok/sec: 387,885 | bf16_mfu: 29.80 | epoch: 1 pq: 0 rg: 8 | total time: 0.14m | eta: 3.9m
step 00062/01500 (4.13%) | loss: 6.211427 | lrm: 1.00 | dt: 164.19ms | tok/sec: 399,143 | bf16_mfu: 30.66 | epoch: 1 pq: 0 rg: 8 | total time: 0.14m | eta: 3.9m
step 00063/01500 (4.20%) | loss: 6.193999 | lrm: 1.00 | dt: 162.98ms | tok/sec: 402,102 | bf16_mfu: 30.89 | epoch: 1 pq: 0 rg: 8 | total time: 0.15m | eta: 3.9m
step 00064/01500 (4.27%) | loss: 6.185519 | lrm: 1.00 | dt: 167.03ms | tok/sec: 392,360 | bf16_mfu: 30.14 | epoch: 1 pq: 0 rg: 8 | total time: 0.15m | eta: 3.9m
step 00065/01500 (4.33%) | loss: 6.169484 | lrm: 1.00 | dt: 165.56ms | tok/sec: 395,839 | bf16_mfu: 30.41 | epoch: 1 pq: 0 rg: 9 | total time: 0.15m | eta: 3.9m
step 00066/01500 (4.40%) | loss: 6.156435 | lrm: 1.00 | dt: 163.93ms | tok/sec: 399,778 | bf16_mfu: 30.71 | epoch: 1 pq: 0 rg: 9 | total time: 0.15m | eta: 3.9m
step 00067/01500 (4.47%) | loss: 6.137566 | lrm: 1.00 | dt: 165.38ms | tok/sec: 396,274 | bf16_mfu: 30.44 | epoch: 1 pq: 0 rg: 9 | total time: 0.16m | eta: 3.9m
step 00068/01500 (4.53%) | loss: 6.117867 | lrm: 1.00 | dt: 163.07ms | tok/sec: 401,879 | bf16_mfu: 30.87 | epoch: 1 pq: 0 rg: 9 | total time: 0.16m | eta: 3.9m
step 00069/01500 (4.60%) | loss: 6.100942 | lrm: 1.00 | dt: 164.14ms | tok/sec: 399,278 | bf16_mfu: 30.67 | epoch: 1 pq: 0 rg: 9 | total time: 0.16m | eta: 3.9m
step 00070/01500 (4.67%) | loss: 6.077520 | lrm: 1.00 | dt: 165.42ms | tok/sec: 396,169 | bf16_mfu: 30.43 | epoch: 1 pq: 0 rg: 9 | total time: 0.16m | eta: 3.9m
step 00071/01500 (4.73%) | loss: 6.066308 | lrm: 1.00 | dt: 163.63ms | tok/sec: 400,519 | bf16_mfu: 30.77 | epoch: 1 pq: 0 rg: 9 | total time: 0.17m | eta: 3.9m
step 00072/01500 (4.80%) | loss: 6.056548 | lrm: 1.00 | dt: 164.07ms | tok/sec: 399,440 | bf16_mfu: 30.68 | epoch: 1 pq: 0 rg: 10 | total time: 0.17m | eta: 3.9m
step 00073/01500 (4.87%) | loss: 6.048346 | lrm: 1.00 | dt: 166.08ms | tok/sec: 394,609 | bf16_mfu: 30.31 | epoch: 1 pq: 0 rg: 10 | total time: 0.17m | eta: 3.9m
step 00074/01500 (4.93%) | loss: 6.050188 | lrm: 1.00 | dt: 164.11ms | tok/sec: 399,342 | bf16_mfu: 30.68 | epoch: 1 pq: 0 rg: 10 | total time: 0.18m | eta: 3.9m
step 00075/01500 (5.00%) | loss: 6.043023 | lrm: 1.00 | dt: 163.82ms | tok/sec: 400,041 | bf16_mfu: 30.73 | epoch: 1 pq: 0 rg: 10 | total time: 0.18m | eta: 3.9m
step 00076/01500 (5.07%) | loss: 6.025986 | lrm: 1.00 | dt: 164.37ms | tok/sec: 398,719 | bf16_mfu: 30.63 | epoch: 1 pq: 0 rg: 10 | total time: 0.18m | eta: 3.9m
step 00077/01500 (5.13%) | loss: 6.008269 | lrm: 1.00 | dt: 164.53ms | tok/sec: 398,313 | bf16_mfu: 30.60 | epoch: 1 pq: 0 rg: 10 | total time: 0.18m | eta: 3.9m
step 00078/01500 (5.20%) | loss: 5.997531 | lrm: 1.00 | dt: 165.40ms | tok/sec: 396,225 | bf16_mfu: 30.44 | epoch: 1 pq: 0 rg: 10 | total time: 0.19m | eta: 3.9m
step 00079/01500 (5.27%) | loss: 5.982325 | lrm: 1.00 | dt: 164.56ms | tok/sec: 398,248 | bf16_mfu: 30.59 | epoch: 1 pq: 0 rg: 11 | total time: 0.19m | eta: 3.9m
step 00080/01500 (5.33%) | loss: 5.976764 | lrm: 1.00 | dt: 164.09ms | tok/sec: 399,400 | bf16_mfu: 30.68 | epoch: 1 pq: 0 rg: 11 | total time: 0.19m | eta: 3.9m
step 00081/01500 (5.40%) | loss: 5.966472 | lrm: 1.00 | dt: 164.19ms | tok/sec: 399,144 | bf16_mfu: 30.66 | epoch: 1 pq: 0 rg: 11 | total time: 0.19m | eta: 3.9m
step 00082/01500 (5.47%) | loss: 5.953698 | lrm: 1.00 | dt: 165.21ms | tok/sec: 396,672 | bf16_mfu: 30.47 | epoch: 1 pq: 0 rg: 11 | total time: 0.20m | eta: 3.9m
step 00083/01500 (5.53%) | loss: 5.936001 | lrm: 1.00 | dt: 163.52ms | tok/sec: 400,791 | bf16_mfu: 30.79 | epoch: 1 pq: 0 rg: 11 | total time: 0.20m | eta: 3.9m
step 00084/01500 (5.60%) | loss: 5.925520 | lrm: 1.00 | dt: 163.30ms | tok/sec: 401,328 | bf16_mfu: 30.83 | epoch: 1 pq: 0 rg: 11 | total time: 0.20m | eta: 3.9m
step 00085/01500 (5.67%) | loss: 5.917017 | lrm: 1.00 | dt: 164.32ms | tok/sec: 398,826 | bf16_mfu: 30.64 | epoch: 1 pq: 0 rg: 11 | total time: 0.21m | eta: 3.9m
step 00086/01500 (5.73%) | loss: 5.915993 | lrm: 1.00 | dt: 163.93ms | tok/sec: 399,768 | bf16_mfu: 30.71 | epoch: 1 pq: 0 rg: 11 | total time: 0.21m | eta: 3.9m
step 00087/01500 (5.80%) | loss: 5.907574 | lrm: 1.00 | dt: 164.90ms | tok/sec: 397,430 | bf16_mfu: 30.53 | epoch: 1 pq: 0 rg: 12 | total time: 0.21m | eta: 3.9m
step 00088/01500 (5.87%) | loss: 5.905866 | lrm: 1.00 | dt: 163.57ms | tok/sec: 400,654 | bf16_mfu: 30.78 | epoch: 1 pq: 0 rg: 12 | total time: 0.21m | eta: 3.9m
step 00089/01500 (5.93%) | loss: 5.905880 | lrm: 1.00 | dt: 162.04ms | tok/sec: 404,439 | bf16_mfu: 31.07 | epoch: 1 pq: 0 rg: 12 | total time: 0.22m | eta: 3.9m
step 00090/01500 (6.00%) | loss: 5.896210 | lrm: 1.00 | dt: 162.36ms | tok/sec: 403,647 | bf16_mfu: 31.01 | epoch: 1 pq: 0 rg: 12 | total time: 0.22m | eta: 3.9m
step 00091/01500 (6.07%) | loss: 5.876295 | lrm: 1.00 | dt: 163.23ms | tok/sec: 401,488 | bf16_mfu: 30.84 | epoch: 1 pq: 0 rg: 12 | total time: 0.22m | eta: 3.9m
step 00092/01500 (6.13%) | loss: 5.856693 | lrm: 1.00 | dt: 164.15ms | tok/sec: 399,252 | bf16_mfu: 30.67 | epoch: 1 pq: 0 rg: 12 | total time: 0.22m | eta: 3.9m
step 00093/01500 (6.20%) | loss: 5.836974 | lrm: 1.00 | dt: 166.24ms | tok/sec: 394,217 | bf16_mfu: 30.28 | epoch: 1 pq: 0 rg: 12 | total time: 0.23m | eta: 3.9m
step 00094/01500 (6.27%) | loss: 5.830552 | lrm: 1.00 | dt: 164.10ms | tok/sec: 399,375 | bf16_mfu: 30.68 | epoch: 1 pq: 0 rg: 13 | total time: 0.23m | eta: 3.8m
step 00095/01500 (6.33%) | loss: 5.825643 | lrm: 1.00 | dt: 162.10ms | tok/sec: 404,285 | bf16_mfu: 31.06 | epoch: 1 pq: 0 rg: 13 | total time: 0.23m | eta: 3.8m
